	BlankpcrCES	C_Aviemore_LB_1	C_Aviemore_LB_2	C_Aviemore_TY_1	C_Aviemore_TY_2	C_Aviemore_YMA_1	C_Aviemore_YMA_2	C_BruceH_LB_2	C_BruceH_TY_1	C_BruceH_TY_2	C_BruceH_YMA_1	C_BruceH_YMA_2	C_Cedarvale_LB_1	C_Cedarvale_LB_2	C_Cedarvale_TY_1	C_Cedarvale_TY_2	C_Cedarvale_YMA_1	C_Cedarvale_YMA_2	C_Grenadier_LB_1	C_Grenadier_LB_2	C_Grenadier_TY_1	C_Grenadier_TY_2	C_Grenadier_YMA_1	C_Grenadier_YMA_2	C_Humber_LB_1	C_Humber_LB_2	C_Humber_TY_1	C_Humber_TY_2	C_Humber_YMA_1	C_Humber_YMA_2	C_KSR_LB_1	C_KSR_LB_2	C_KSR_TY_1	C_KSR_TY_2	C_KSR_YMA_1	C_KSR_YMA_2	C_Preston_LB_1	C_Preston_LB_2	C_Preston_TY_1	C_Preston_TY_2	C_Preston_YMA_1	C_Preston_YMA_2	C_Rouge_LB_1	C_Rouge_LB_2	C_Rouge_TY_1	C_Rouge_TY_2	C_Rouge_YMA_1	C_Rouge_YMA_2	C_Terracotta_LB_1	C_Terracotta_TY_1	C_Terracotta_TY_2	C_Terracotta_YMA_1	C_Terracotta_YMA_2	D_Aviemore_1_A	D_Aviemore_1_B	D_Aviemore_2_A	D_Aviemore_2_B	D_BruceH_1_A	D_BruceH_1_B	D_BruceH_2_A	D_BruceH_2_B	D_Cedarvale_1_A	D_Cedarvale_1_B	D_Cedarvale_2_A	D_Cedarvale_2_B	D_Cedarvale_3_A	D_Cedarvale_3_B	D_Grenadier_1_A	D_Grenadier_1_B	D_Grenadier_2_A	D_Grenadier_2_B	D_Grenadier_3_A	D_Grenadier_3_B	D_Humber_1_A	D_Humber_1_B	D_Humber_2_A	D_Humber_2_B	D_Humber_3_A	D_Humber_3_B	D_KSR_1_A	D_KSR_1_B	D_KSR_2_A	D_KSR_2_B	D_Preston_1_A	D_Preston_1_B	D_Preston_2_A	D_Preston_2_B	D_Rouge_1_A	D_Rouge_1_B	D_Rouge_2_A	D_Rouge_2_B	D_Terracotta_1_A	D_Terracotta_1_B	D_Terracotta_2_A	D_Terracotta_2_B
PWY-7400	174.14722341799398	41522.7926	43594.48993096364	58172.71264611839	45146.06515270482	37426.384329562665	51806.78870945345	45864.97730691461	36759.64185424324	46515.94374727417	39002.221392445026	40495.92379991173	32518.129881596768	42825.84674	38241.04240070152	32998.600780664434	35784.40148726955	38837.37702513918	52884.43401376746	51066.36309658925	42476.958309635666	38250.71847680866	35509.30743481777	38986.66092	53703.94010294412	42780.86067528782	71680.11324909558	42585.43056171562	72244.82954	41203.41433985105	37889.189424205324	35300.04888108224	43979.29806024021	42689.00789275358	37352.531085171184	38072.90833498664	40305.68047	33959.54271	37388.123220960464	41172.89320511959	47677.72785563898	36182.51524510822	31212.39514275973	40779.825024673664	36191.82004479492	43789.30499939123	34797.38340881983	36990.61881224074	40365.037269921966	67727.77581488935	49146.64696894227	44232.672170581805	61574.98875505095	39666.07114836113	59914.52391599595	59995.377025395224	61665.397226687775	60480.36687376311	61461.81731985856	71190.51396	52878.65693745393	57710.02078678576	57532.14902451434	39582.68304906808	58951.18595124369	42597.88163350673	44532.76851167842	49370.70446917603	48409.60551473247	59106.59753724436	56356.717377861154	53733.524153558945	43486.35369329274	58897.345958966864	56508.83293712052	52044.70251575423	51851.83599295965	59761.80079716166	54957.99833471978	53759.870458005396	48108.66262820267	54200.10051964369	46564.022471303404	56561.703016341395	44215.585094195325	45776.15624649546	51123.69294231167	60984.99813626374	46933.08017959816	44994.57971155789	51059.872806717794	59485.016640437796	57340.74323276231	57678.38755305821	50881.25865
PWY-7401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.843774913816946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7431	0	3071.832538889919	2198.762863	1718.1571621909081	1273.8337215453416	1551.782647088708	5229.748443701761	593.1429781199117	4991.094641811344	6439.065683894753	3209.063503193143	6238.612537918503	10.638099000354863	3804.323968157009	281.40010026714646	3724.1467760624673	240.01628173430623	3051.5668821216154	947.1480366803258	368.7191861314396	21027.96408909462	6205.825594133895	3277.177396751958	4943.754721709591	5059.180372581905	2390.173979346945	100511.69008240024	17941.961325872126	7832.974267182578	5169.594509091943	2196.467633306715	719.1307240300204	475.63052995808937	5408.225152589327	281.63753924403886	556.8385485	1995.2133088875262	771.3271662773728	1093.817783871313	21065.957855731303	11786.473792614632	1275.2836771176844	994.9434015563393	8508.563672715885	11189.512158313992	7753.845668393593	1646.8413989028757	4724.928173170568	1171.4531316420303	95293.39474860285	7112.467959072348	1025.3369810810373	3201.3532076099336	6826.8187570647015	1891.06742	3293.3223760066403	2916.139357397234	1388.0108704647505	1040.1500060874152	2024.4654323607426	1945.435831864635	460.7136015	1376.0301417248145	2481.9820489530616	150.59293544457978	5061.3816296619725	7606.580184614194	1966.113379921815	999.1473502527815	2675.147649783427	6620.124300882963	4166.725705451324	6067.963320001421	946.9581903528245	4884.829284274033	3730.4506882256032	3833.019039279257	2171.857744876457	5826.486756768103	7052.600382309584	9698.323730521197	14323.301310056095	12144.609363501952	5438.421953204142	5689.167970801736	6007.005400763337	10046.286999428869	936.2617842424611	2834.2759308862574	9231.444193069163	9923.127113	3110.8612573701816	4130.442769405183	5615.128751543607	6635.2427728079765
PWY-7446	8	0	0	0	0	0	23.80437498851589	58	0	27.5	0	35.608695652173914	0	32.68636363636364	0	36.5	0	18.677018633540374	0	0	0	0	19.66637984749132	60.64578313253012	0	0	0	29.249999999999996	20.126475548060707	19	0	0	32.5	11	139	0	0	53.62013836	0	76.915625	0	36.027027027027025	32.46710526	77.5	0	218.12807881773398	18.019014962593516	150.99294117647057	61.57407407407407	83	15	4.48	26.666666666666668	57.39812810418254	3.3287037294237254	4.732646090321118	3.843118711778249	3.9862230488392925	0	0	0	0	16.526422080107707	14.26994942548194	0	0	0	0	8.621797067280504	3.183699484	0	82.48212963154522	31.02051620730127	5.306799666670813	7.7657328546227395	0	28.276715762700466	4.655204597927003	0.6666240680487362	3.9981356327196456	7.329055291742992	0	0	0	0	0	0.7921831728428015	7.943026029982552	20.68665280884711	43.118093902496874	9.813809570429209	0	10.904294029430151	89.61992254682079	84.67102920702986
PWY-7456	0	5.999409584215001	414.42071297960325	0	48.45459206808906	0	777.9870514021189	58.35053271183908	0	2725.468167646866	0	313.6442753111705	0	819.0089245257514	0	17.22674081663486	0	596.7996673	5.110998392681175	0	116.1728172247615	49.76856782008763	51.787805743254935	0	0	0	0	92.08379140566592	225.59700646385107	47.602556875410755	38.20468650835337	17.09348568366119	0	0	0	0	108.87671308391592	12.864411837158231	0	0	0	27.51755137945695	0	132.00340656421747	0	80.24904346860397	0	204.77642551539336	0	60.01863112841007	22.469274197044506	0	180.75188167934311	192.94010489588862	204.48444627812862	11.85440921841721	17.71728977185993	40.238802932689076	67.64451513	41.151691859816644	8.320430836348825	228.77559997210304	106.65177269874948	1102.1519814160608	157.6197851195851	953.1058197151528	699.1182296842586	167.5074332624426	0	188.00667140882518	437.1377769560727	388.38782188339763	848.1000381021203	0	77.09357464746168	212.7789060867987	165.36888972103492	261.7120291463527	740.1743753027731	1205.084355996764	3220.0573837066045	2561.8779903833356	2596.1554878358866	503.74837236924964	542.0850911	477.733908	1093.920645338749	0	88.91850681920995	701.9490923892045	140.59527161604098	514.2820009194199	856.0967029	389.642252	464.46825259298913
PWY-7527	0	55.87431080955862	373.08037739159977	863.4297239681523	255.92492905989724	129.74699502164478	1212.4087142539213	555.1159325353018	1977.2617078556812	1041.9037349409764	797.4118252624083	127.62006697011955	16.282452813277317	584.0389535980654	173.05378232167308	217.7718725	47.55292672316376	611.6205393332806	263.2665170699915	16.02727117	1439.3706791818308	1307.6485729677354	736.8703902665961	77.29535901627186	5522.664725659577	19.83055634730377	1353.8423156428642	7668.655959584089	178.93655545257027	118.42382681028383	0	109.99393725459983	266.1179830065012	6301.454043564418	194.33758674402256	67.79401435592253	62.165413857668945	1155.2871505702828	1112.5906784392505	3192.6713671109496	142.92671019672125	935.6026655890698	447.6893083398707	1450.7286025622589	1866.236144305759	4705.097155064919	488.7895212862799	2746.3247101841193	538.3708883725067	1086.7051398978679	5703.144068582366	623.1429358	2467.842527150476	214.81922464481414	242.11218626613052	0	23.253128089869477	0	0	43.70233146521456	0	6.623353751447018	178.46755607904447	49.64576100016141	0	48.277050648477626	41.275130955414234	10.568265319601352	52.15599098168728	559.9106424758248	3450.4216896742046	337.20698976903174	468.90441062879813	0	3167.0698763131913	5.563586937272376	6.171595725879638	35.02453060082139	3.0441216933740005	230.48734063473293	196.95054539392197	428.95126490742615	333.8843351	124.32643231772416	206.8402403326312	712.9134317633049	658.3556823776254	48.058862731856486	1201.5289258299583	477.5322725313374	432.1653990872692	28.20157333580673	32.89008852890211	342.8516302855018	391.7205856540449
PWY-7539	132.0792280345353	41852.00063	49328.72019771867	57699.232258967284	55263.89331059713	40614.479017950944	59757.229353070325	52606.99247082064	41597.89939966795	74728.68003575629	44095.98995513555	46978.50891905728	31956.32245498166	42883.52856400706	37496.073102007475	33572.894811318314	36567.46496134239	39952.34611030001	57996.52850576217	51623.45996	47481.326065991365	44678.712042389096	39362.844759551874	41073.37960779629	58096.63489318358	44313.322015226375	61449.35758708792	45445.77825168604	79168.45684304093	46000.33655692255	38585.20852827186	35837.82544010558	46314.865322152145	56451.94625056384	37502.49787341077	39022.580080958476	42215.76410922968	47359.147334286725	39382.991781811805	47894.17971991739	49618.94063948544	41988.31955050661	30818.08919816471	51423.462215337146	34306.90207270574	62568.90736748995	34543.17702825904	43573.73194063954	75635.64115217984	57243.945128952175	66811.48785774711	46875.250189553815	76000.72786268017	42597.92429956794	60378.39531482682	62219.970255847235	64025.894383765495	60425.28972881492	61309.53452250119	70559.46791	51710.787541659425	56985.18795250333	57077.03231481889	43041.20422959727	59111.50219390325	54070.533602252406	50960.057949507885	51863.28551282926	49651.72097041115	59372.04576364842	56894.83737	57671.56192	51282.89338439948	58694.11282022307	57497.18815328329	55914.083955108414	55555.77964506164	63904.08921741484	59717.66555532794	58467.81515297178	59084.586657677966	65222.03143655486	56123.23272140259	60130.68962716389	48781.45473254257	46791.935404404314	52172.61379075649	61112.525743367834	46580.467328595456	48014.65691022718	56997.16442	58085.73530840681	56753.34913579231	64184.208176090404	62249.219797535436
PWY-7560	170.83783783783787	40290.88000000002	40605.02236261374	53302.30517307365	45546.73879321667	36953.711426865935	49904.59756635769	43311.371401064935	33233.48879498991	58337.437030118475	36859.71581232351	40594.09691010254	31440.308554552288	37864.70383358814	32468	30947.16192	34353.405797221785	36371.79046	45443.14701995123	45035.47389420662	40332.88656066324	37878.744138905226	32981.28123	37538.63130019961	45955.99412585423	37775.17989208901	61873.16174069175	39983.29780544217	63545.54664040383	40140.68132864736	35134.03844354629	33461.69760556072	34282.380000000005	47184.25440529893	33914.51406909961	35517.64542372467	29311.844149664757	39304.187650658896	34765.26790354078	40594.70656401267	25210.61215	37141.84898980793	28629.618969615876	42793.363729074605	33592.66982606012	47945.908018005124	33235.345256080574	35654.00753080489	48879.06553512266	57349.45292459982	55599.75269205579	40215.85616496504	65112.72660146043	41904.455267335456	59543.54715199994	60934.99807923401	62526.69988092953	59985.043824164975	60861.49197907193	70652.87722635374	52142.80873978752	56641.64907658887	56289.552253300746	39607.43908571292	58019.66618441573	48577.886620483936	47760.56067	50610.28285924767	48902.151631444205	59013.30833825212	57074.713181266285	54372.86258525521	46358.320732766166	58393.62678739009	56619.145059014576	53939.894571168006	53700.594203794586	60704.272915347865	56796.24559	56288.063857131565	55049.68479042286	59219.45430064113	50676.671610529964	59629.60485617236	48305.07955710645	45830.962586739515	50339.77599750792	60780.90279642276	46792.27700331079	46548.295576125405	54798.32973268211	60162.98298731712	59393.811257833484	60815.28859048351	57216.208223756854
PWY-7616	0	0	8.996317748480005	0	0	0	0	0	1742.5843302259514	14.984517304660873	5.998523723841323	0	0	330.5760057904392	0	2.999020231962826	0	29.874410444179215	0	20.526244437154205	35.905479528092464	47.70851948654153	80.70948347505313	27.913320445038195	0	0	74.31038945819846	0	8.998671440636695	0	23.934116949588113	0	0	47.72976160836802	0	0	8.924012810438962	20.899699153336577	71.25070573352842	38.84117076	35.505223032576914	0	5.992069882365638	390.2718157056525	0	382.00920540308215	0	266.6786894759775	8.995382584	346.77533215343715	20.958539494141508	0	80.54363681	403.73677428948656	220.94341381053192	183.1424242	226.69441220845752	240.20229178167767	91.89331532349578	313.95871117901675	1088.197417164582	53.278793854566366	176.27967725201674	60.96549006485765	14.874322762413904	197.19838397637903	335.36353454161747	383.71007139361586	162.4329586344606	145.24851672927574	382.3455448327347	346.5040710060351	572.4635374584982	113.60199135062689	346.4664180135136	422.7103962957832	562.1679149230506	73.97930725021497	255.00288919573254	1137.2756789094583	1571.3056674299987	1008.4406403676008	919.7673112	891.8415997025784	410.16698919992587	521.1254259367903	882.3918221311302	173.1888109236729	249.8100394035734	1096.5612061813586	885.2476528728063	155.40793497089444	237.16422108340896	1237.5185791920144	947.7413791927955
PWY-7644	0	0	0	0	0	0	0	0	0	0	0	0	0	5.217391304347826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.443910359568008	7.900006127653154	0	0	0	0	0	0	0	0	0	49.157600847212855	0	0	0	0	0	0	0	0	0	0	0	0	2.3984434743970984	0	0	0	0	0	0	0	0	0	0	0
PWY-7663	119.5505617977528	57152.568837978906	74415.29757907458	78240.37878238558	86174.35696132004	66108.46529591884	91883.26095113275	72584.21634408494	68417.44337208165	95327.57912856789	66671.55110598452	70732.08763221721	44111.856268628224	72088.27734017019	64561.17308910688	51266.58425166297	51968.21738	60525.70598909169	99969.88300860088	96660.09774580793	76513.02681	64565.87222772874	65507.78873903568	63272.39071887076	106190.5949166242	78147.78887906157	90581.00352555072	65264.553677186384	143134.30039657047	73175.06667594794	60746.176530513745	57241.97446	79523.21311083999	75607.34569317485	56936.158900378985	67268.21375166395	55993.06251981562	60556.14014025561	56501.04637	62718.451984743355	58249.045576624834	55572.47585435786	48237.54674439937	69388.97449528653	47966.452870537825	79931.21758272783	49524.48722122826	62616.32777573614	95686.59695	84722.75321983449	94593.67957168717	72883.98923711576	123252.00196806715	66297.35006500855	78966.81838645034	80080.94757566602	81462.01761052312	75416.53063003135	75449.37507454168	91132.50232385298	66815.77017	66321.48214204815	71390.48032247851	51395.065750981514	67519.94212344276	71075.47020231564	68241.30705	69832.03022480334	63357.71971913431	82037.96818717546	90260.31627	78132.87702495126	79078.42168816747	71143.04499	81880.29144	73690.64236826774	74918.18325251526	77766.6708	75812.11017305247	91757.37551957338	98400.07655783134	114452.38303131434	99701.84450941037	98978.16793678323	86405.76632381525	83597.46453908736	101850.75563968641	75731.61087524206	65449.61963624057	80612.23854793173	95729.66594273072	95184.89332	100499.00801558023	102031.34934999436	105421.63802005403
PWY-7664	24.387688277668634	55627.727114956426	70628.22070900895	69349.63782	77084.26029898625	51348.595774770845	88859.32987129426	69516.39631148624	58069.20101367222	89389.31469711413	61598.43421935589	61378.523112796305	43063.87662738514	69595.54198823603	53090.18037	47515.11576806568	50357.96526	58462.842493258366	86899.42761241927	40528.79060636686	56137.151410733626	55199.57693747708	58276.900003277224	57106.49723539925	85971.32305717256	49019.74114193384	55902.667536895766	56608.26773779796	118731.7812419036	59324.79097989452	58136.56527	50555.785376131586	68928.94621476374	73015.39114974844	53384.09612374662	52567.708629915454	45568.40233987171	55526.15733330429	53448.24651375189	59458.37917112056	35746.68551181607	54057.21829079904	40691.44680671849	63739.96345002357	46868.80594068893	76772.25316164194	47633.849315138614	59978.133380289764	88439.62236330536	52892.00429	83937.27748924568	68929.71834359024	103400.04091045655	41293.71709718776	25325.890231407702	32351.661677695152	31544.27731556835	16438.238998171306	14196.586152312299	22179.338507093158	11679.346009700632	4546.411674171308	17123.735476858114	17902.785515656193	5937.111470081378	47242.86928849155	46150.31549655558	33519.34746312756	22472.79295813981	30040.16399682356	45988.282547204675	43623.65254926155	53874.877278046275	12977.133307195323	31916.243407717877	37633.66738159327	38735.58938352581	31810.81445829486	41549.34334893905	54336.068606893474	68758.43457342376	86740.05275740335	75509.40927401456	57269.89238376204	54487.64121008339	48615.42318060292	68356.98093004044	18114.84930959224	19470.428379375084	45442.58461	56293.89381320632	44168.27524844279	52905.35719391957	65917.62865946197	78273.13904
PWY-841	197.11164433360312	47331.84446943565	48138.25900824746	62542.09140283159	53643.75459654265	43196.475225279704	58233.49763020455	51109.17289208958	38754.88182243989	68749.89007980739	42965.65247987211	47583.46429156339	36914.21951480228	46984.293874418036	38178.738066254846	36501.85714101676	40422.23745219394	44065.175961643625	54131.62649761566	53497.99878162487	47870.78480419183	43600.52773629584	40012.61257486315	43826.21278178295	56887.67629064558	45065.64119421798	67695.65986510685	45602.74612292001	75231.43605	46806.363555641496	42610.758754035385	39877.917819748254	48340.56658285834	54777.15005843154	41981.727468060926	42321.75285223725	45390.25373014372	46202.19791077307	42975.75433347628	48196.89677914742	51498.940958797175	44089.385129663555	34207.38567280105	50674.58941897815	38963.078168733606	59310.43662987436	39048.52771183864	44124.507052325935	66650.29766836652	62338.10184077829	64365.74767478815	47265.70963690125	76158.44022719044	48083.682126271015	66698.06303424647	68177.48342093674	69871.54954	66720.35754082039	67452.61436301608	78873.39848690483	58152.26710746602	62618.17977622588	63337.75022964475	45484.80555	64364.38442973123	56517.67051808759	54811.58138416103	57072.660162050415	54608.07944221489	66670.17683061783	65996.02497251157	62502.422757786655	55407.34080172937	64774.60168964032	64169.26725613815	61257.019030299736	61150.26566017834	68424.6949	64446.18307749852	65332.74346658436	65495.91193	71948.37009	61948.38976651719	69075.08590529895	56579.55328084084	55376.05265444865	63700.60428320368	67634.48259523521	52455.61809913366	55220.48000936717	64062.39209672718	69440.98595484672	69167.16602267689	72182.14252715018	69092.72343937345
PWY-922	0	0	0	0	0	0	0	0	0	34.55433060042496	0	0	0	0	0	32.91155272286549	0	22.5204787	0	13.771249168970623	0	159.34067993315384	28.868828071882163	115.3934461	0	482.4735038601195	0	146.58549371032333	0	100.77288702340603	0	0	0	0	20.873237286456177	0	14917.108553282298	0	3439.8930422045787	27.825875164524476	29046.526730569083	0	0	441.6833663737782	0	992.1704016462943	0	58.68671568733325	0	0	0	0	2.332763206655588	343.88576231210664	196.28231727271262	157.10446708099965	155.47314013607627	84.38144681314515	93.26748898044298	60.13335708	25.402792286165575	13.512773873161256	149.2593442969207	379.6779063923612	0	218.47263104308962	175.38016631547848	169.93837089900512	59.42751328	90.74722932	76.02459395599693	340.4220164125993	346.3886799337131	25.753712057211786	120.71021055177638	95.06107168369455	89.18013342119622	105.5715941180388	160.75101700051135	717.6414893	1134.6495928678632	2166.7216142603893	1906.345580488162	280.9814065846801	287.843856	492.6334626734925	929.8592938	78.16543332003255	96.20118341763728	802.9966420828881	633.9355542	289.31845873994655	339.2154086030335	277.89131113230314	437.8553161533377
